signal_date,action_time,target_end_time,hold_days,sp500_close,btc_anchor,action_price,btc_return,sp500_return,btc_variance_20,rho,delta_rho,target,forecast,low_event,high_event,direction,signed_gross,plan_net
2022-08-01,2022-08-02 00:15:00+00:00,2022-08-03 00:15:00+00:00,1.0,4118.63,23257.6,23372.9,-0.021834389983513943,-0.0028270386343186996,0.0017111828926841678,0.429228419593234,-0.0006408589341095339,-0.018573069772520767,-0.001624730292044204,False,False,0.0,-0.0,-0.00010958904109589041
2022-08-02,2022-08-03 00:15:00+00:00,2022-08-04 00:15:00+00:00,1.0,4091.19,22975.1,22942.8,-0.012220939550199908,-0.006684702509967414,0.0016149192429723868,0.4292905399166401,6.212032340613405e-05,-0.00509516276305791,-0.002291279279121554,False,False,0.0,-0.0,-0.00010958904109589041
2022-08-03,2022-08-04 00:15:00+00:00,2022-08-05 00:15:00+00:00,1.0,4155.17,22801.5,22826.2,-0.007584697519358819,0.015517460750035557,0.0016000031192185706,0.41555773149516206,-0.01373280842147806,-0.008566257888173216,-0.0031808599219309416,True,False,1.0,-0.008566257888173216,-0.0035511535131391944
2022-08-04,2022-08-05 00:15:00+00:00,2022-08-06 00:15:00+00:00,1.0,4151.94,22608.9,22631.5,-0.008482689203031525,-0.0007776471390832699,0.0014771010166671219,0.4143279376107079,-0.0012297938844541556,0.025740138868255543,-0.0024697680314982344,False,False,0.0,0.0,-0.00010958904109589041
2022-08-05,2022-08-06 00:15:00+00:00,2022-08-09 00:15:00+00:00,3.0,4145.19,23298.0,23221.6,0.030023885910570102,-0.0016270689959386672,0.0015220963125066457,0.4077987300311653,-0.0065292075795426174,0.023762011251389964,-0.0049926153780494725,False,False,0.0,0.0,-0.00032876712328767124
2022-08-08,2022-08-09 00:15:00+00:00,2022-08-10 00:15:00+00:00,1.0,4140.06,23804.3,23780.0,0.021498716649482427,-0.0012383454103545306,0.0012356499678499017,0.4034470501762125,-0.004351679854952772,-0.029956442265470448,-0.004594285574038334,False,False,0.0,-0.0,-0.00010958904109589041
2022-08-09,2022-08-10 00:15:00+00:00,2022-08-11 00:15:00+00:00,1.0,4122.47,23140.1,23078.2,-0.028299193349699634,-0.004257782198348112,0.0012239990419564855,0.40690429353927,0.0034572433630574717,0.03943617801538703,-0.0009449509255657408,False,False,0.0,0.0,-0.00010958904109589041
2022-08-10,2022-08-11 00:15:00+00:00,2022-08-12 00:15:00+00:00,1.0,4210.24,23941.0,24006.5,0.034025427074473716,0.021067154907856916,0.001178889995716552,0.41907900791877456,0.01217471437950457,-0.010245377811810834,-0.006621357447924514,False,True,-1.0,0.010245377811810834,0.0011517554118568181
2022-08-11,2022-08-12 00:15:00+00:00,2022-08-13 00:15:00+00:00,1.0,4207.27,23917.3,23761.8,-0.0009904238945953082,-0.0007056718966173459,0.0011634958168883676,0.4176268548882076,-0.0014521530305669494,0.024620963977311207,-0.00352932992355699,False,False,0.0,0.0,-0.00010958904109589041
2022-08-12,2022-08-13 00:15:00+00:00,2022-08-16 00:15:00+00:00,3.0,4280.15,24387.5,24354.1,0.019468659491983054,0.01717407440983608,0.0011754719747972694,0.42030093794208806,0.0026740830538804494,-0.010604562003775301,-0.0056335006060027615,False,False,0.0,-0.0,-0.00032876712328767124
2022-08-15,2022-08-16 00:15:00+00:00,2022-08-17 00:15:00+00:00,1.0,4297.14,24085.2,24097.2,-0.012473161977918893,0.003961629423932771,0.0009091062466229826,0.41588485034972766,-0.004416087592360396,-0.007188432888292641,-0.003194187507806606,False,False,0.0,-0.0,-0.00010958904109589041
2022-08-16,2022-08-17 00:15:00+00:00,2022-08-18 00:15:00+00:00,1.0,4305.2,23843.0,23924.6,-0.010106870765040627,0.0018739092755182558,0.0008259138658302742,0.41312427522128503,-0.0027605751284426328,-0.022376345169124956,-0.003280939161402224,False,False,0.0,-0.0,-0.00010958904109589041
2022-08-17,2022-08-18 00:15:00+00:00,2022-08-19 00:15:00+00:00,1.0,4274.04,23333.1,23395.2,-0.02161771987502114,-0.00726407864047862,0.0008467917147532949,0.4173376674963772,0.004213392275092154,-0.014374985190177618,-0.0021427870798060257,False,False,0.0,-0.0,-0.00010958904109589041
2022-08-18,2022-08-19 00:15:00+00:00,2022-08-20 00:15:00+00:00,1.0,4283.74,23185.0,23061.3,-0.006367435487824707,0.002266944033161183,0.0008482673408078164,0.4146052467563445,-0.0027324207400326594,-0.09663318300150182,-0.0035813370531191198,False,False,0.0,-0.0,-0.00010958904109589041
2022-08-19,2022-08-20 00:15:00+00:00,2022-08-23 00:15:00+00:00,3.0,4228.48,20825.0,20937.1,-0.1073513297905178,-0.012983869381359623,0.001403482180114183,0.4572928851511783,0.04268763839483375,0.020727379679122117,0.004161010151607429,False,True,-1.0,-0.020727379679122117,-0.006810612043068201
2022-08-22,2022-08-23 00:15:00+00:00,2022-08-24 00:15:00+00:00,1.0,4137.99,21387.0,21375.6,0.026629072750694788,-0.021632427725287454,0.0012432753789851979,0.4132840338831387,-0.04400885126803955,0.0074201466517725264,-0.00515563099663255,True,False,1.0,0.0074201466517725264,0.00044544762184724125
2022-08-23,2022-08-24 00:15:00+00:00,2022-08-25 00:15:00+00:00,1.0,4128.73,21518.2,21534.8,0.006115827869024917,-0.002240309064050325,0.0012447608491683506,0.41134098206898284,-0.0019430518141558828,-0.010817629224496996,-0.0036747276166638086,False,False,0.0,-0.0,-0.00010958904109589041
2022-08-24,2022-08-25 00:15:00+00:00,2022-08-26 00:15:00+00:00,1.0,4140.77,21355.0,21303.1,-0.007613184379196202,0.002911907251337381,0.0009512336292457149,0.4088869460802987,-0.0024540359886841556,0.008846782238204398,-0.003186716679557924,False,False,0.0,0.0,-0.00010958904109589041
2022-08-25,2022-08-26 00:15:00+00:00,2022-08-27 00:15:00+00:00,1.0,4199.12,21548.3,21492.4,0.009011022833733345,0.013993218645290096,0.0008820433515860937,0.40581293216457104,-0.003074013915727647,-0.0628339453345695,-0.004763299887678246,False,False,0.0,-0.0,-0.00010958904109589041
2022-08-26,2022-08-27 00:15:00+00:00,2022-08-30 00:15:00+00:00,3.0,4057.66,20228.7,20183.5,-0.06319453901085254,-0.03426852674898546,0.0010813457107880747,0.44890594892172814,0.0430930167571571,0.00246926534961796,0.0016276363468631042,False,True,-1.0,-0.00246926534961796,-0.002246083460692161
2022-08-29,2022-08-30 00:15:00+00:00,2022-08-31 00:15:00+00:00,1.0,4030.61,20275.5,20233.4,0.0023108724935443407,-0.006688723509263949,0.0010577756880745372,0.44638092208282926,-0.0025250268388988806,-0.018078354333177196,-0.004662372152293133,False,False,0.0,-0.0,-0.00010958904109589041
2022-08-30,2022-08-31 00:15:00+00:00,2022-09-01 00:15:00+00:00,1.0,3986.16,19803.2,19870.9,-0.023569719806234228,-0.011089367791653617,0.0010780847044872745,0.4485270969047466,0.002146174821917368,0.011438589182082532,-0.002633390629638613,False,False,0.0,0.0,-0.00010958904109589041
2022-08-31,2022-09-01 00:15:00+00:00,2022-09-02 00:15:00+00:00,1.0,3955.0,20041.4,20099.5,0.011956593252368643,-0.00784776025709875,0.0010823563287743955,0.44268821646333756,-0.005838880441409067,-6.96558998829026e-05,-0.005205204572868394,False,False,0.0,-0.0,-0.00010958904109589041
2022-09-01,2022-09-02 00:15:00+00:00,2022-09-03 00:15:00+00:00,1.0,3966.85,20122.6,20098.1,0.00404342747885018,0.0029917276491103818,0.0010795759932574701,0.44091811131828423,-0.0017701051450533245,-0.0073861148855746085,-0.004907561768173176,False,False,0.0,-0.0,-0.00010958904109589041
2022-09-02,2022-09-03 00:15:00+00:00,2022-09-07 00:15:00+00:00,4.0,3924.26,19941.0,19950.2,-0.009065647807285228,-0.010794530441166154,0.0010386136055072106,0.4401837054800333,-0.0007344058382509067,-0.057628518135668404,-0.0034970280054734608,False,False,0.0,-0.0,-0.00043835616438356166
2022-09-06,2022-09-07 00:15:00+00:00,2022-09-08 00:15:00+00:00,1.0,3908.19,18781.4,18833.0,-0.05991089533511494,-0.00410344720981454,0.0011949696336212288,0.43739926590746897,-0.0027844395725643567,0.02649761935267318,0.00016038022982925275,False,False,0.0,0.0,-0.00010958904109589041
2022-09-07,2022-09-08 00:15:00+00:00,2022-09-09 00:15:00+00:00,1.0,3979.87,19287.0,19338.7,0.026564275435219845,0.018174804228558855,0.0011902104528789558,0.442587068236183,0.00518780232871402,2.5854557772058765e-05,-0.006858311466726169,False,False,0.0,0.0,-0.00010958904109589041
2022-09-08,2022-09-09 00:15:00+00:00,2022-09-10 00:15:00+00:00,1.0,4006.18,19309.3,19339.2,0.0011555513083600325,0.0065890133889801,0.001132390733440252,0.43978534965365684,-0.002801718582526147,0.09438746356719863,-0.004737930296436615,False,False,0.0,0.0,-0.00010958904109589041
2022-09-09,2022-09-10 00:15:00+00:00,2022-09-13 00:15:00+00:00,3.0,4067.36,21352.0,21253.5,0.10055856696620363,0.015155971507018435,0.0016379429559805255,0.4633046425737099,0.02351929292005306,0.05200351333885899,-0.011858505610412476,False,True,-1.0,-0.05200351333885899,-0.014629645458002419
2022-09-12,2022-09-13 00:15:00+00:00,2022-09-14 00:15:00+00:00,1.0,4110.41,22386.0,22388.0,0.04729035136485286,0.010528639881468727,0.0017308103874703485,0.4686288591954799,0.005324216621770017,-0.10298112009112927,-0.008224051444615433,False,False,0.0,-0.0,-0.00010958904109589041
2022-09-13,2022-09-14 00:15:00+00:00,2022-09-15 00:15:00+00:00,1.0,3932.69,20162.6,20197.2,-0.1046063603256301,-0.04419911011958206,0.0022701559300127563,0.5295439483974199,0.06091508920194,0.0021168634812809167,0.0040781829381700664,False,True,-1.0,-0.0021168634812809167,-0.0019388049114161194
2022-09-14,2022-09-15 00:15:00+00:00,2022-09-16 00:15:00+00:00,1.0,3946.01,20217.0,20240.0,0.0026944314907438394,0.003381271704881856,0.0022654114862326108,0.5268047448141193,-0.002739203583300598,-0.029140855996407308,-0.006144764016986883,False,False,0.0,-0.0,-0.00010958904109589041
2022-09-15,2022-09-16 00:15:00+00:00,2022-09-17 00:15:00+00:00,1.0,3901.35,19690.8,19658.7,-0.026372313045221765,-0.011382294724738607,0.0022768201403706246,0.5264836376186154,-0.0003211071955039335,0.00807567311897194,-0.003485125400094673,False,False,0.0,0.0,-0.00010958904109589041
2022-09-16,2022-09-17 00:15:00+00:00,2022-09-20 00:15:00+00:00,3.0,3873.33,19792.4,19818.1,0.005146504044874955,-0.007208044914246866,0.00227611725383024,0.522377640611547,-0.004105997007068374,-0.014387933034795469,-0.005804380026309891,False,False,0.0,-0.0,-0.00032876712328767124
2022-09-19,2022-09-20 00:15:00+00:00,2022-09-21 00:15:00+00:00,1.0,3899.89,19528.6,19535.0,-0.013417967900531767,0.006833745439536254,0.0017089039465695995,0.5162787827868055,-0.00609885782474151,-0.030878843832429406,-0.005544734653330585,False,False,0.0,-0.0,-0.00010958904109589041
2022-09-20,2022-09-21 00:15:00+00:00,2022-09-22 00:15:00+00:00,1.0,3855.93,18866.7,18941.0,-0.034481594407391826,-0.01133612455307255,0.0017328975884353035,0.5191583792855092,0.0028795964987037292,-0.024748049426051136,-0.0033261466703517844,False,False,0.0,-0.0,-0.00010958904109589041
2022-09-21,2022-09-22 00:15:00+00:00,2022-09-23 00:15:00+00:00,1.0,3789.93,18447.5,18478.0,-0.022469603373534527,-0.017264673789774226,0.0017562715746973242,0.5204764959847296,0.0013181166992203286,0.04672638228028206,-0.004010396936154371,False,False,0.0,0.0,-0.00010958904109589041
2022-09-22,2022-09-23 00:15:00+00:00,2022-09-24 00:15:00+00:00,1.0,3757.99,19392.5,19361.9,0.04995753343250492,-0.00846330926893181,0.0018781613032107347,0.49642478755677477,-0.024051708427954788,-0.006939667497121132,-0.00891766432211667,True,False,1.0,-0.006939667497121132,-0.0031445059153761734
2022-09-23,2022-09-24 00:15:00+00:00,2022-09-27 00:15:00+00:00,3.0,3693.23,19280.7,19228.0,-0.0057817978056332485,-0.017382826077567966,0.0018757728358784922,0.490539506421906,-0.005885281134868747,0.004219295104305289,-0.004155990858923261,False,False,0.0,0.0,-0.00032876712328767124
2022-09-26,2022-09-27 00:15:00+00:00,2022-09-28 00:15:00+00:00,1.0,3655.04,19216.3,19309.3,-0.0033457183714862243,-0.010394376865970473,0.0016766550394098495,0.48722674982146036,-0.0033127566004456654,-0.00694299268200816,-0.0046882788197803405,False,False,0.0,-0.0,-0.00010958904109589041
2022-09-27,2022-09-28 00:15:00+00:00,2022-09-29 00:15:00+00:00,1.0,3647.29,19070.1,19175.7,-0.007637213768701622,-0.0021226109775338642,0.0016793043845332208,0.4851071320359763,-0.0021196177854840847,0.013832969128347063,-0.0045830358452885935,False,False,0.0,0.0,-0.00010958904109589041
2022-09-28,2022-09-29 00:15:00+00:00,2022-09-30 00:15:00+00:00,1.0,3719.04,19407.4,19442.8,0.0175327732001824,0.019481144387776417,0.0016668977067504532,0.4841277922739634,-0.0009793397620128652,0.004485163909196044,-0.007111038973229724,False,False,0.0,0.0,-0.00010958904109589041
2022-09-29,2022-09-30 00:15:00+00:00,2022-10-01 00:15:00+00:00,1.0,3640.47,19582.5,19530.2,0.008981873622005533,-0.02135277627216209,0.0016637834033284074,0.46558805408444964,-0.018539738189513766,-0.004243458392762263,-0.004708682674932312,True,False,1.0,-0.004243458392762263,-0.002470453639286456
2022-09-30,2022-10-01 00:15:00+00:00,2022-10-04 00:15:00+00:00,3.0,3585.62,19411.6,19447.5,-0.008765484739428137,-0.015181392276394085,0.001666807624175429,0.4642475739058597,-0.0013404801785899534,0.01178273334478156,-0.003351605583500385,False,False,0.0,0.0,-0.00032876712328767124
2022-10-03,2022-10-04 00:15:00+00:00,2022-10-05 00:15:00+00:00,1.0,3678.43,19621.9,19678.0,0.01077546388792775,0.02555462879740763,0.001668503856767144,0.4599763136355082,-0.004271260270351462,0.028297914328555225,-0.006089435534978526,False,False,0.0,0.0,-0.00010958904109589041
2022-10-04,2022-10-05 00:15:00+00:00,2022-10-06 00:15:00+00:00,1.0,3790.93,20332.9,20242.8,0.03559397439494285,0.03012534086530393,0.0015523846384357814,0.4725018562849499,0.012525542649441668,-0.000237149464560694,-0.008335825491035904,False,True,-1.0,0.000237149464560694,-0.001350301674955717
2022-10-05,2022-10-06 00:15:00+00:00,2022-10-07 00:15:00+00:00,1.0,3783.28,20149.9,20238.0,-0.009040938201477914,-0.0020200133350643033,0.0015211885301440174,0.4702426208297213,-0.002259235455228603,-0.011694760865257078,-0.004201239290636944,False,False,0.0,-0.0,-0.00010958904109589041
2022-10-06,2022-10-07 00:15:00+00:00,2022-10-08 00:15:00+00:00,1.0,3744.52,19954.0,20002.7,-0.009769701109905691,-0.010297920383574249,0.0015258941181915493,0.4693890189154113,-0.0008536019143099982,-0.02274876575990646,-0.003800236441803144,False,False,0.0,-0.0,-0.00010958904109589041
2022-10-07,2022-10-08 00:15:00+00:00,2022-10-11 00:15:00+00:00,3.0,3639.66,19520.9,19552.8,-0.02194393801186647,-0.028403167167490584,0.0010443696694501581,0.4745394343529097,0.00515041543749839,-0.029843354403862495,-0.0029987000508752285,False,False,0.0,-0.0,-0.00032876712328767124
2022-10-10,2022-10-11 00:15:00+00:00,2022-10-12 00:15:00+00:00,1.0,3612.39,19124.1,18977.9,-0.020536366697680077,-0.00752066754461965,0.0009536379206966754,0.47407590753334056,-0.00046352681956912667,0.004369218468393737,-0.004026887760505188,False,False,0.0,0.0,-0.00010958904109589041
2022-10-11,2022-10-12 00:15:00+00:00,2022-10-13 00:15:00+00:00,1.0,3588.84,19055.0,19061.0,-0.0036197854559453886,-0.006540572639369859,0.00040716853200525107,0.4718174539484047,-0.002258453584935871,0.0038015890955819817,-0.005934414743110472,False,False,0.0,0.0,-0.00010958904109589041
2022-10-12,2022-10-13 00:15:00+00:00,2022-10-14 00:15:00+00:00,1.0,3577.03,19148.1,19133.6,0.0048739596683451715,-0.0032961833504644216,0.0004079933080947683,0.46844691325959414,-0.0033705406888105416,0.010641633595246868,-0.0065593527322634106,False,False,0.0,0.0,-0.00010958904109589041
2022-10-13,2022-10-14 00:15:00+00:00,2022-10-15 00:15:00+00:00,1.0,3669.91,19365.4,19338.3,0.011284474581578104,0.02563429144689717,0.00037958533165612367,0.4625807665476876,-0.00586614671190655,-0.007151265076440676,-0.007921623423951236,False,False,0.0,-0.0,-0.00010958904109589041
2022-10-14,2022-10-15 00:15:00+00:00,2022-10-18 00:15:00+00:00,3.0,3583.07,19164.6,19200.5,-0.010423141341158914,-0.023947163771951822,0.0003836931002328168,0.4610264335244042,-0.001554333023283394,0.016610836804310428,-0.0044938525857248285,False,False,0.0,0.0,-0.00032876712328767124
2022-10-17,2022-10-18 00:15:00+00:00,2022-10-19 00:15:00+00:00,1.0,3677.95,19540.7,19522.1,0.01943464268925627,0.02613555691190645,0.0003935762739267848,0.46420370563032387,0.0031772721059196707,-0.013008053620412545,-0.008419717435801995,False,False,0.0,-0.0,-0.00010958904109589041
2022-10-18,2022-10-19 00:15:00+00:00,2022-10-20 00:15:00+00:00,1.0,3719.98,19320.9,19269.8,-0.011312058373534498,0.011362760181543908,0.00034052538951530363,0.4559906130162628,-0.008213092614061057,-0.00604319509325203,-0.0056710235224688155,True,False,1.0,-0.00604319509325203,-0.0029203878144088975
2022-10-19,2022-10-20 00:15:00+00:00,2022-10-21 00:15:00+00:00,1.0,3695.16,19116.6,19153.7,-0.010630344007446748,-0.006694436704711702,0.0003209314464129389,0.4550060481732699,-0.0009845648429929188,-0.005528549386186966,-0.004963466902994217,False,False,0.0,-0.0,-0.00010958904109589041
2022-10-20,2022-10-21 00:15:00+00:00,2022-10-22 00:15:00+00:00,1.0,3665.78,19034.8,19048.1,-0.004288184724462446,-0.007982718516093059,0.00019706311549150222,0.45302062582110286,-0.0019854223521670322,0.004823476225225598,-0.005481377055403676,False,False,0.0,0.0,-0.00010958904109589041
2022-10-21,2022-10-22 00:15:00+00:00,2022-10-25 00:15:00+00:00,3.0,3752.75,19151.0,19140.2,0.0060860507660219654,0.02344776785243657,0.00019724365689457074,0.44547621036178586,-0.007544415459317,0.008583654381886562,-0.007168437897805886,True,False,1.0,0.008583654381886562,0.0005171464721839692
2022-10-24,2022-10-25 00:15:00+00:00,2022-10-26 00:15:00+00:00,1.0,3797.34,19318.1,19305.2,0.008687546678591755,0.011811917059798283,0.0002004576386881413,0.4441969843494419,-0.0012792260123439814,0.03848289562859316,-0.006800376487973054,False,False,0.0,0.0,-0.00010958904109589041
2022-10-25,2022-10-26 00:15:00+00:00,2022-10-27 00:15:00+00:00,1.0,3859.11,20068.3,20062.6,0.038098975420066836,0.01613576532526921,0.00027011788338364185,0.4542071704925949,0.010010186143153021,0.03575419698007844,-0.009123213328706397,False,True,-1.0,-0.03575419698007844,-0.010348138286115499
2022-10-26,2022-10-27 00:15:00+00:00,2022-10-28 00:15:00+00:00,1.0,3830.6,20758.4,20792.9,0.03380952835351805,-0.007415138056792231,0.0003119021869535572,0.43620378440330393,-0.018003386089290974,-0.027074263277813395,-0.007754723758711151,True,False,1.0,-0.027074263277813395,-0.00817815486054924
2022-10-27,2022-10-28 00:15:00+00:00,2022-10-29 00:15:00+00:00,1.0,3807.3,20285.6,20237.5,-0.02303970930933874,-0.0061011723843323405,0.0003344098945184147,0.4373579613617101,0.0011541769584061945,0.01737990050846273,-0.003462616060330708,False,False,0.0,0.0,-0.00010958904109589041
2022-10-28,2022-10-29 00:15:00+00:00,2022-11-01 00:15:00+00:00,3.0,3901.06,20582.7,20592.3,0.014539642408564665,0.024328034575769396,0.00034113826845100394,0.43505097021112044,-0.002306991150589688,-0.005688170046826978,-0.00718951545723348,False,False,0.0,-0.0,-0.00032876712328767124
2022-10-31,2022-11-01 00:15:00+00:00,2022-11-02 00:15:00+00:00,1.0,3871.98,20482.1,20475.5,-0.00489958315878856,-0.007482306966126504,0.0003365330331074964,0.43350173579508505,-0.0015492344160353833,-0.0016814695309503532,-0.004618471834493438,False,False,0.0,-0.0,-0.00010958904109589041
2022-11-01,2022-11-02 00:15:00+00:00,2022-11-03 00:15:00+00:00,1.0,3856.1,20472.1,20441.1,-0.0004883504108852118,-0.004109694089746853,0.00027319840675229466,0.43118806755447336,-0.002313668240611688,-0.015400922596646131,-0.005070160802475796,False,False,0.0,-0.0,-0.00010958904109589041
2022-11-02,2022-11-03 00:15:00+00:00,2022-11-04 00:15:00+00:00,1.0,3759.69,20140.2,20128.7,-0.01634516583844826,-0.0253198028276198,0.00028246970088846633,0.43358988275733995,0.0024018152028665862,0.003283439944600807,-0.003183428591976419,False,False,0.0,0.0,-0.00010958904109589041
2022-11-03,2022-11-04 00:15:00+00:00,2022-11-05 00:15:00+00:00,1.0,3719.89,20199.8,20194.9,0.0029548856403416473,-0.01064240923898342,0.00027813391535699654,0.428880797730914,-0.004709085026425974,0.04254352111726088,-0.005037727700080737,False,False,0.0,0.0,-0.00010958904109589041
2022-11-04,2022-11-05 00:15:00+00:00,2022-11-08 00:15:00+00:00,3.0,3770.55,21137.6,21072.6,0.04538074177390753,0.013526781457993704,0.00035702768078106845,0.4381490962047382,0.00926829847382421,-0.022784489548104796,-0.008914924106997348,False,True,-1.0,0.022784489548104796,0.0040673552637385275
2022-11-07,2022-11-08 00:15:00+00:00,2022-11-09 00:15:00+00:00,1.0,3806.8,20578.5,20597.9,-0.026806603689760268,0.009568061802673562,0.00037187026299298275,0.42103552107337133,-0.017113575131366854,-0.11000552428126731,-0.003434434053218429,True,False,1.0,-0.11000552428126731,-0.028910970111412717
2022-11-08,2022-11-09 00:15:00+00:00,2022-11-10 00:15:00+00:00,1.0,3828.11,18533.9,18452.2,-0.10464535379161906,0.005582267593980096,0.0009187476241642852,0.35856913802932494,-0.06246638304404639,-0.13732752922410926,0.004363867666732529,True,False,1.0,-0.13732752922410926,-0.03574147134712321
2022-11-09,2022-11-10 00:15:00+00:00,2022-11-11 00:15:00+00:00,1.0,3748.57,15905.0,16084.5,-0.15296796245946576,-0.020996774887089925,0.002087519726971879,0.4153761664163034,0.056807028386978486,0.08908213811166397,0.010199581980202162,False,True,-1.0,-0.08908213811166397,-0.023680123569011884
2022-11-10,2022-11-11 00:15:00+00:00,2022-11-12 00:15:00+00:00,1.0,3956.37,17588.0,17583.1,0.10058332611745623,0.05395250428096393,0.002587003033285292,0.4528578791682846,0.0374817127519812,-0.03367192962648473,-0.011437160960071571,False,True,-1.0,0.03367192962648473,0.007008393365525291
2022-11-11,2022-11-12 00:15:00+00:00,2022-11-15 00:15:00+00:00,3.0,3992.93,17058.4,17000.9,-0.030574100288676433,0.00919835904482699,0.0026283097199375056,0.4474027575857845,-0.005455121582500111,-0.02448426297514186,-0.0009064288715410515,False,False,0.0,-0.0,-0.00032876712328767124
2022-11-14,2022-11-15 00:15:00+00:00,2022-11-16 00:15:00+00:00,1.0,3957.25,16605.3,16589.7,-0.026920829517045757,-0.008975957665021739,0.0026456610062088447,0.44716326852851457,-0.00023948905726994818,0.015390578547856765,-0.0004138253726375875,False,False,0.0,0.0,-0.00010958904109589041
2022-11-15,2022-11-16 00:15:00+00:00,2022-11-17 00:15:00+00:00,1.0,3991.73,16888.3,16847.0,0.016899152968245276,0.008675381307597811,0.0026535419415287397,0.4463201233380088,-0.0008431451905057674,-0.009087285564719369,-0.00413736890296274,False,False,0.0,-0.0,-0.00010958904109589041
2022-11-16,2022-11-17 00:15:00+00:00,2022-11-18 00:15:00+00:00,1.0,3958.79,16650.7,16694.6,-0.014168816896333819,-0.00828629787208508,0.0026579294994549985,0.4457142064291694,-0.0006059169088393768,0.008659818419746413,-0.0012897846431355678,False,False,0.0,0.0,-0.00010958904109589041
2022-11-17,2022-11-18 00:15:00+00:00,2022-11-19 00:15:00+00:00,1.0,3946.56,16682.1,16839.8,0.0018840307017737325,-0.003094109623737159,0.002657187551627704,0.44361966922655316,-0.0020945372026162645,-0.009043249412857196,-0.002573348320064989,False,False,0.0,-0.0,-0.00010958904109589041
