trade_id,week_id,entry_time,exit_time,decision_time,symbol,formation_days,state_window_weeks,state_mode,selection_mode,current_state_return,previous_state_return,formation_return,market_formation_return,leg_weight,entry_price,exit_price,quantity_per_unit_plan_capital,funding_events,actual_funding_return,stress_funding_return,gross_long_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,base_price_cost_return,base_reconciliation_error,base_net_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return
development-20211129-BNBUSDT-7-4-none-winner,development-20211129,2021-11-29T00:00:00Z,2021-12-06T00:00:00Z,2021-11-28T00:00:00Z,BNBUSDT,7,4,none,winner,-0.08456455979082611,-0.02147969200024369,0.04676480657309123,-0.0443686693196819,0.25,611.45,557.64,0.0004088641753209584,21,9.110490596021814e-06,-0.00010550169250235107,-0.02200098127402078,-0.02228778068525636,2.42861286636753e-17,-0.022278670194660337,-0.02276579290457109,-2.0816681711721685e-17,-0.02275668241397507,-0.023243805123885825,3.122502256758253e-17,-0.023349306816388176
development-20211213-XRPUSDT-7-4-none-winner,development-20211213,2021-12-13T00:00:00Z,2021-12-20T00:00:00Z,2021-12-12T00:00:00Z,XRPUSDT,7,4,none,winner,-0.2462004102294626,-0.2488581464757349,0.04377564979480164,0.004849249591721523,0.25,0.8393,0.8347,0.2978672703443345,21,-0.0004956254706302871,-0.0007434382059454305,-0.0013701894435839412,-0.0016693673299177925,1.0191500421363742e-17,-0.0021649928005480793,-0.00216799796258782,1.8214596497756474e-17,-0.0026636234332181067,-0.0026666285952579305,4.206704429243757e-17,-0.0034100668012033613
development-20211227-ADAUSDT-7-4-none-winner,development-20211227,2021-12-27T00:00:00Z,2022-01-03T00:00:00Z,2021-12-26T00:00:00Z,ADAUSDT,7,4,none,winner,-0.07995786444990072,-0.19431109172286243,0.16965506151001053,0.09126622105026165,0.25,1.4548,1.3767,0.17184492713775087,21,-0.00037996231739952227,-0.0005885752105228469,-0.01342108880945836,-0.01371303615617267,1.0408340855860843e-17,-0.014092998473572193,-0.014199623120016519,-3.469446951953614e-17,-0.014579585437416042,-0.01468621008386034,-1.0408340855860843e-17,-0.015274785294383187
development-20220117-ADAUSDT-7-4-none-winner,development-20220117,2022-01-17T00:00:00Z,2022-01-24T00:00:00Z,2022-01-16T00:00:00Z,ADAUSDT,7,4,none,winner,-0.03009217494069827,-0.1629986639638633,0.2055555555555557,0.10664132688816697,0.25,1.4106,1.1238,0.17722954771019422,21,-0.0001086105119807351,-0.000328555011912298,-0.050829434283283736,-0.05109893662271375,6.938893903907228e-18,-0.05120754713469449,-0.05154813768609104,-2.0816681711721685e-17,-0.05165674819807178,-0.05199733874946835,0.0,-0.05232589376138065
development-20220131-BTCUSDT-7-4-none-winner,development-20220131,2022-01-31T00:00:00Z,2022-02-07T00:00:00Z,2022-01-30T00:00:00Z,BTCUSDT,7,4,none,winner,-0.2588575574836024,-0.2923058872728772,0.045266341356240414,-0.015015992859039798,0.25,37870.0,42361.34,6.6015315553208345e-06,20,-0.00012750968289736793,-0.0003008198690201852,0.029649722735674677,0.029331932902033286,3.8163916471489756e-17,0.029204423219135918,0.028802300969131223,-3.469446951953614e-18,0.028674791286233854,0.028272669036229214,1.0408340855860843e-17,0.027971849167209028
development-20220207-ETHUSDT-7-4-none-winner,development-20220207,2022-02-07T00:00:00Z,2022-02-14T00:00:00Z,2022-02-06T00:00:00Z,ETHUSDT,7,4,none,winner,-0.02302434827282962,-0.2588575574836024,0.1745121036743642,0.12564603190028445,0.25,3054.26,2870.33,8.185288744245741e-05,21,-0.0001727569523992731,-0.0003247139491269591,-0.015055201587291206,-0.01534616846633885,-6.938893903907228e-18,-0.015518925418738123,-0.015831122297872507,3.469446951953614e-18,-0.01600387925027178,-0.016316076129406165,1.0408340855860843e-17,-0.016640790078533124
development-20220214-XRPUSDT-7-4-none-winner,development-20220214,2022-02-14T00:00:00Z,2022-02-21T00:00:00Z,2022-02-13T00:00:00Z,XRPUSDT,7,4,none,winner,-0.127034760575926,-0.02302434827282962,0.1796336996336998,-0.011173503479199745,0.25,0.8051,0.7763,0.31052043224444165,22,-0.00024995277430558315,-0.00047704806771691394,-0.008942988448639944,-0.009237622655570737,1.214306433183765e-17,-0.00948757542987632,-0.009728685032915185,-5.377642775528102e-17,-0.009978637807220768,-0.010219747410259633,-1.734723475976807e-17,-0.010696795477976547
development-20220307-BNBUSDT-7-4-none-winner,development-20220307,2022-03-07T00:00:00Z,2022-03-14T00:00:00Z,2022-03-06T00:00:00Z,BNBUSDT,7,4,none,winner,-0.1356570240956949,-0.024136873379553503,0.04072448469359391,-0.0029910809346705793,0.25,374.68,361.06,0.0006672360414220135,21,0.0006929577213879552,0.0003464788606939776,-0.009087754884167826,-0.009382302231237316,1.0408340855860843e-17,-0.00868934450984936,-0.009873219929006083,-1.9081958235744878e-17,-0.009180262207618127,-0.010364137626774877,1.734723475976807e-18,-0.0100176587660809
development-20220314-XRPUSDT-7-4-none-winner,development-20220314,2022-03-14T00:00:00Z,2022-03-21T00:00:00Z,2022-03-13T00:00:00Z,XRPUSDT,7,4,none,winner,-0.146115262759829,-0.1356570240956949,0.048289183222958165,-0.023137947902681755,0.25,0.7598,0.8053,0.3290339563042906,21,-0.00042992339346676755,-0.0006767840044467623,0.014971045011845208,0.014662062384838137,2.7755575615628914e-17,0.014232138991371369,0.01414710032245331,-3.469446951953614e-18,0.013717176928986542,0.013632138260068483,3.9898639947466563e-17,0.01295535425562172
development-20220321-ETHUSDT-7-4-none-winner,development-20220321,2022-03-21T00:00:00Z,2022-03-28T00:00:00Z,2022-03-20T00:00:00Z,ETHUSDT,7,4,none,winner,0.006870968916390607,-0.146115262759829,0.13778454856070033,0.09322146103743441,0.25,2860.53,3295.01,8.739639157778454e-05,21,-0.00040889226488047774,-0.000632365320628261,0.037971984212715804,0.03764920102218827,7.632783294297951e-17,0.03724030875730779,0.037111251821166036,-2.7755575615628914e-17,0.036702359556285556,0.0365733026201438,-2.7755575615628914e-17,0.03594093729951554
development-20220328-ADAUSDT-7-4-none-winner,development-20220328,2022-03-28T00:00:00Z,2022-04-04T00:00:00Z,2022-03-27T00:00:00Z,ADAUSDT,7,4,none,winner,0.2450149702373119,0.006870968916390607,0.3474943052391799,0.16932205806902997,0.25,1.1831,1.1862,0.21130927225086635,21,-0.0005233121703575353,-0.000784968255536303,0.0006550587439776434,0.0003546657087312721,-1.7889335846010823e-18,-0.0001686464616262632,-0.00014598895697742753,-1.3227266504323154e-17,-0.0006693011273349629,-0.0006466436226861827,1.3769367590565906e-17,-0.0014316118782224858
development-20220404-ETHUSDT-7-4-none-winner,development-20220404,2022-04-04T00:00:00Z,2022-04-11T00:00:00Z,2022-04-03T00:00:00Z,ETHUSDT,7,4,none,winner,0.27050005549865763,0.2450149702373119,0.0685126904015465,0.017417394397845915,0.25,3520.65,3200.24,7.100961470183063e-05,22,-0.00026790352426990597,-0.0004893017305697605,-0.022752190646613574,-0.023038539332225577,2.7755575615628914e-17,-0.023306442856495482,-0.023515800792893393,-3.8163916471489756e-17,-0.0237837043171633,-0.023993062253561126,3.469446951953614e-18,-0.024482363984130888
development-20220411-DOGEUSDT-7-4-none-winner,development-20220411,2022-04-11T00:00:00Z,2022-04-18T00:00:00Z,2022-04-10T00:00:00Z,DOGEUSDT,7,4,none,winner,0.19535633232998229,0.27050005549865763,0.010913307414228246,-0.08091445196428455,0.25,0.1482,0.13909,1.6869095816464237,20,-0.00030769587020360994,-0.0005208362545366902,-0.015367746288798945,-0.015658525641025656,-3.469446951953614e-18,-0.015966221511229266,-0.016143167115384632,-1.3877787807814457e-17,-0.016450862985588243,-0.01662780858974358,6.938893903907228e-18,-0.017148644844280272
development-20220502-DOGEUSDT-7-4-none-winner,development-20220502,2022-05-02T00:00:00Z,2022-05-09T00:00:00Z,2022-05-01T00:00:00Z,DOGEUSDT,7,4,none,winner,-0.20431053588156445,-0.145777966986953,0.0065294966213651495,-0.05229756427877993,0.25,0.13256,0.12406,1.8859384429692214,22,-0.0002829045869998492,-0.0004390488848074458,-0.01603047676523839,-0.016320858479179218,3.469446951953614e-17,-0.016603763066179066,-0.016804837620700064,-4.163336342344337e-17,-0.017087742207699912,-0.017288816762220882,3.469446951953614e-17,-0.01772786564702833
development-20220523-BNBUSDT-7-4-none-winner,development-20220523,2022-05-23T00:00:00Z,2022-05-30T00:00:00Z,2022-05-22T00:00:00Z,BNBUSDT,7,4,none,winner,-0.3114781616408768,-0.30113833231548315,0.02259253324787691,-0.04813341396177506,0.25,319.06,305.67,0.0007835516830690153,22,0.0011222261253755618,0.0005611130626877809,-0.010491757036294097,-0.010785461982072309,1.9081958235744878e-17,-0.009663235856696747,-0.011274976520090269,-1.5612511283791264e-17,-0.010152750394714707,-0.011764491058108173,8.673617379884035e-18,-0.011203377995420392
development-20220606-ADAUSDT-7-4-none-winner,development-20220606,2022-06-06T00:00:00Z,2022-06-13T00:00:00Z,2022-06-05T00:00:00Z,ADAUSDT,7,4,none,winner,-0.2407354794063178,-0.32276705491822066,0.1775332225913624,0.027196016973132398,0.25,0.567,0.4895,0.4409171075837743,20,0.0002502787272872575,-3.9348194621450646e-05,-0.03417107583774248,-0.03445057319223982,2.0816681711721685e-17,-0.03420029446495256,-0.034916422619047566,2.0816681711721685e-17,-0.03466614389176031,-0.03538227204585537,-1.3877787807814457e-17,-0.03542162024047682
development-20220627-DOGEUSDT-7-4-none-winner,development-20220627,2022-06-27T00:00:00Z,2022-07-04T00:00:00Z,2022-06-26T00:00:00Z,DOGEUSDT,7,4,none,winner,-0.1745518822158557,-0.28853825916414666,0.20668542114843613,0.08151011342247101,0.25,0.07293,0.06717,3.427944604415193,21,-0.00015828778763437546,-0.0003177086486331071,-0.01974496092143152,-0.02003311394487861,4.85722573273506e-17,-0.020191401732512985,-0.02051338083093382,-2.42861286636753e-17,-0.020671668618568194,-0.02099364771698889,-1.0408340855860843e-17,-0.021311356365621995
development-20220711-ETHUSDT-7-4-none-winner,development-20220711,2022-07-11T00:00:00Z,2022-07-18T00:00:00Z,2022-07-10T00:00:00Z,ETHUSDT,7,4,none,winner,-0.08591533657814421,-0.26343815148599337,0.0874476208213053,0.04427399861509632,0.25,1167.81,1338.28,0.00021407591988422775,20,3.7065584883303836e-05,-0.00013379913340354655,0.03649352206266432,0.036171625949426744,2.7755575615628914e-17,0.03620869153431005,0.0356351543234773,-1.3877787807814457e-17,0.03567221990836061,0.03509868269752786,4.163336342344337e-17,0.03496488356412431
development-20220718-ETHUSDT-7-4-none-winner,development-20220718,2022-07-18T00:00:00Z,2022-07-25T00:00:00Z,2022-07-17T00:00:00Z,ETHUSDT,7,4,none,winner,0.06269383003922169,-0.08591533657814421,0.14596552521386186,0.026574197511243586,0.25,1338.28,1597.77,0.0001868069462294886,22,-0.0004488704290562671,-0.0006926654690197024,0.04847453447708999,0.04814544975640378,3.469446951953614e-17,0.04769657932734751,0.04759700430664732,-2.0816681711721685e-17,0.04714813387759105,0.04704855885689091,-2.0816681711721685e-17,0.04635589338787121
development-20220725-ETHUSDT-7-4-none-winner,development-20220725,2022-07-25T00:00:00Z,2022-08-01T00:00:00Z,2022-07-24T00:00:00Z,ETHUSDT,7,4,none,winner,0.07985049540753031,0.06269383003922169,0.19390705911363182,0.09897055836336772,0.25,1597.77,1677.63,0.00015646807738285234,20,-0.00037481247965314536,-0.0005649183615460756,0.012495540659794635,0.012188043335398746,1.5612511283791264e-17,0.0118132308557456,0.011675555292063322,-4.85722573273506e-17,0.011300742812410176,0.011163067248727898,-3.8163916471489756e-17,0.010598148887181823
development-20220801-BNBUSDT-7-4-none-winner,development-20220801,2022-08-01T00:00:00Z,2022-08-08T00:00:00Z,2022-07-31T00:00:00Z,BNBUSDT,7,4,none,winner,0.22509464960911796,0.07985049540753031,0.08468930663501673,0.03986934734197548,0.25,283.32,322.77,0.0008823944656219117,21,-0.0,-0.0,0.03481046166878443,0.034489575391783156,2.0816681711721685e-17,0.034489575391783156,0.033954785816391386,-2.0816681711721685e-17,0.033954785816391386,0.033419996240999617,4.163336342344337e-17,0.033419996240999617
development-20220808-BNBUSDT-7-4-none-winner,development-20220808,2022-08-08T00:00:00Z,2022-08-15T00:00:00Z,2022-08-07T00:00:00Z,BNBUSDT,7,4,none,winner,0.20503214694549987,0.22509464960911796,0.13928205852246656,0.027172666987007987,0.25,322.77,317.59,0.0007745453418843139,21,0.00012691992719640006,6.345996359820003e-05,-0.004012144870960743,-0.004309737584038187,-1.214306433183765e-17,-0.004182817656841787,-0.004805727846454139,-1.214306433183765e-17,-0.004678807919257739,-0.005301718108870063,1.5612511283791264e-17,-0.005238258145271862
development-20220815-DOGEUSDT-7-4-none-winner,development-20220815,2022-08-15T00:00:00Z,2022-08-22T00:00:00Z,2022-08-14T00:00:00Z,DOGEUSDT,7,4,none,winner,0.26091711447962207,0.20503214694549987,0.18476052249637132,0.07418294043540911,0.25,0.08164,0.06926,3.0622243998040175,21,-0.0002595123046264086,-0.00042999217205628374,-0.03791033806957375,-0.038187591866731985,1.3877787807814457e-17,-0.038447104171358396,-0.038649704274865276,-2.0816681711721685e-17,-0.03890921657949169,-0.03911181668299854,6.938893903907228e-18,-0.03954180885505482
development-20220905-ADAUSDT-7-4-none-winner,development-20220905,2022-09-05T00:00:00Z,2022-09-12T00:00:00Z,2022-09-04T00:00:00Z,ADAUSDT,7,4,none,winner,-0.09258609261246609,-0.12144119853530766,0.17374067164179086,0.060908799454800655,0.25,0.5033,0.5094,0.49672163719451623,21,-0.0002732199661079377,-0.0004780668286714436,0.0030300019868865213,0.0027281839856944656,5.160802341031001e-17,0.002454964019586528,0.0022251558017087336,2.6020852139652106e-18,0.001951935835600796,0.0017221276177230571,9.324138683375338e-18,0.0012440607890516135
development-20220912-ETHUSDT-7-4-none-winner,development-20220912,2022-09-12T00:00:00Z,2022-09-19T00:00:00Z,2022-09-11T00:00:00Z,ETHUSDT,7,4,none,winner,-0.10493554690871076,-0.09258609261246609,0.11841154777142715,0.059563842115762676,0.25,1765.0,1333.68,0.00014164305949008498,21,0.0027278002757598896,0.0012724365947638036,-0.06109348441926346,-0.06135682832861189,-1.3877787807814457e-17,-0.058629028052852,-0.061795771500283286,-4.163336342344337e-17,-0.0590679712245234,-0.062234714671954655,-1.3877787807814457e-17,-0.06096227807719085
development-20220919-XRPUSDT-7-4-none-winner,development-20220919,2022-09-19T00:00:00Z,2022-09-26T00:00:00Z,2022-09-18T00:00:00Z,XRPUSDT,7,4,none,winner,-0.09026039088969162,-0.10493554690871076,0.007891770011273946,-0.11085057445809841,0.25,0.3576,0.4912,0.6991051454138703,21,0.000625854089067184,0.00029260621133574523,0.09340044742729309,0.09304440715883672,-1.3877787807814457e-17,0.0936702612479039,0.09245106275167786,-4.163336342344337e-17,0.09307691684074504,0.09185771834451906,1.3877787807814457e-17,0.0921503245558548
development-20220926-XRPUSDT-7-4-none-winner,development-20220926,2022-09-26T00:00:00Z,2022-10-03T00:00:00Z,2022-09-25T00:00:00Z,XRPUSDT,7,4,none,winner,0.06679688898207292,-0.09026039088969162,0.37360178970917235,0.06733759578528713,0.25,0.4912,0.4481,0.508957654723127,22,0.00027366531262347315,-2.103590404575532e-05,-0.021936074918566778,-0.022222913273615613,3.469446951953614e-17,-0.02194924796099214,-0.02270099036034201,1.3877787807814457e-17,-0.02242732504771854,-0.02317906744706838,4.163336342344337e-17,-0.023200103351114134
development-20221003-BNBUSDT-7-4-none-winner,development-20221003,2022-10-03T00:00:00Z,2022-10-10T00:00:00Z,2022-10-02T00:00:00Z,BNBUSDT,7,4,none,winner,-0.01806863921102153,0.06679688898207292,0.03864399357757975,-0.023488321084558617,0.25,284.63,278.19,0.0008783332747777817,20,4.684993979531321e-05,2.3424969897656605e-05,-0.005656466289568923,-0.005953072409795146,2.42861286636753e-17,-0.0059062224699998325,-0.006447419337385352,1.3877787807814457e-17,-0.006400569397590038,-0.006941766264975557,1.734723475976807e-18,-0.006918341295077901
development-20221010-XRPUSDT-7-4-none-winner,development-20221010,2022-10-10T00:00:00Z,2022-10-17T00:00:00Z,2022-10-09T00:00:00Z,XRPUSDT,7,4,none,winner,-0.030223768522774863,-0.01806863921102153,0.18786256135653723,0.04644771605107836,0.25,0.5325,0.4762,0.4694835680751174,21,-8.345734014258217e-05,-0.00021133183130852114,-0.026431924882629104,-0.026716065727699523,-1.0408340855860843e-17,-0.026799523067842106,-0.02718964966197182,-4.5102810375396984e-17,-0.027273107002114404,-0.027663233596244147,-3.469446951953614e-17,-0.027874565427552667
development-20221024-ETHUSDT-7-4-none-winner,development-20221024,2022-10-24T00:00:00Z,2022-10-31T00:00:00Z,2022-10-23T00:00:00Z,ETHUSDT,7,4,none,winner,-0.02392812158021429,0.031510492714316385,0.0443734632442494,0.00997345095813379,0.25,1363.43,1589.88,0.00018336108197707253,21,-0.00029227936141782806,-0.00047526940045097816,0.04152211701370806,0.04119720374349989,2.7755575615628914e-17,0.04090492438208206,0.040655706539756364,-2.0816681711721685e-17,0.04036342717833854,0.040114209336012896,2.7755575615628914e-17,0.03963893993556192
development-20221031-DOGEUSDT-7-4-none-winner,development-20221031,2022-10-31T00:00:00Z,2022-11-07T00:00:00Z,2022-10-30T00:00:00Z,DOGEUSDT,7,4,none,winner,0.23348248534361438,-0.02392812158021429,0.9499585749792876,0.2340382704455425,0.25,0.11768,0.11464,2.1244051665533648,21,-0.00031379308315601623,-0.0004937925512725187,-0.006458191706322225,-0.006754316791298454,-1.5612511283791264e-17,-0.00706810987445447,-0.007247862474507094,3.469446951953614e-18,-0.007561655557663111,-0.007741408157715873,-2.862293735361732e-17,-0.008235200708988392
development-20221107-BNBUSDT-7-4-none-winner,development-20221107,2022-11-07T00:00:00Z,2022-11-14T00:00:00Z,2022-11-06T00:00:00Z,BNBUSDT,7,4,none,winner,0.19258613311392292,0.23348248534361438,0.07743602833258878,0.011752538053751926,0.25,337.69,276.4,0.0007403239657674198,22,0.0012554195123475143,0.0006277097561737571,-0.04537445586188518,-0.045647231188368026,1.3877787807814457e-17,-0.044391811676020514,-0.04610188395717971,-4.85722573273506e-17,-0.044846464444832194,-0.046556536725991304,6.938893903907228e-18,-0.045928826969817545
development-20221121-XRPUSDT-7-4-none-winner,development-20221121,2022-11-21T00:00:00Z,2022-11-28T00:00:00Z,2022-11-20T00:00:00Z,XRPUSDT,7,4,none,winner,-0.06204616152675824,-0.020045144550180694,0.05932452276064604,-0.03331416767416898,0.25,0.3607,0.396,0.6930967563071805,21,1.4075063567576934e-05,-0.0001429780194290616,0.024466315497643443,0.024151635708344943,5.898059818321144e-17,0.02416571077191252,0.023627184072636587,1.0408340855860843e-17,0.023641259136204164,0.02310273243692823,3.469446951953614e-17,0.02295975441749917
development-20221128-DOGEUSDT-7-4-none-winner,development-20221128,2022-11-28T00:00:00Z,2022-12-05T00:00:00Z,2022-11-27T00:00:00Z,DOGEUSDT,7,4,none,winner,-0.16402655162246926,-0.06204616152675824,0.28087261394624097,0.099865671484892,0.25,0.09864,0.10398,2.5344687753446875,21,-0.00014942175150319345,-0.0002884395086495083,0.013534063260340623,0.013225942822384429,8.673617379884035e-18,0.013076521070881236,0.012712416879562038,-3.122502256758253e-17,0.012562995128058845,0.012198890936739648,0.0,0.01191045142809014
development-20221205-ETHUSDT-7-4-none-winner,development-20221205,2022-12-05T00:00:00Z,2022-12-12T00:00:00Z,2022-12-04T00:00:00Z,ETHUSDT,7,4,none,winner,-0.15581386937969088,-0.16402655162246926,0.07170273033538366,0.02169209070280616,0.25,1278.82,1262.43,0.00019549271985111276,22,-0.00016609981313491027,-0.0002659624452861957,-0.003204125678359704,-0.003502203202952664,3.3393426912553537e-17,-0.0036683030160875743,-0.00399900099974973,-3.122502256758253e-17,-0.00416510081288464,-0.004495798796546768,1.9949319973733282e-17,-0.004761761241832964
development-20221226-ETHUSDT-7-4-none-winner,development-20221226,2022-12-26T00:00:00Z,2023-01-02T00:00:00Z,2022-12-25T00:00:00Z,ETHUSDT,7,4,none,winner,-0.11864795414811646,-0.020187312747130925,0.030030868112816522,-0.01065900417832466,0.25,1217.97,1199.96,0.00020525957125380756,22,-0.00041948729828513007,-0.0006349697853301066,-0.0036967248782810713,-0.00399450684335409,1.3877787807814457e-17,-0.0044139941416392195,-0.004490812336510719,-1.734723475976807e-18,-0.004910299634795849,-0.004987117829667431,-7.806255641895632e-18,-0.005622087614997538
